08/14/2024-20:35:55.273231  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50140 -> 72.5.43.29:80
08/14/2024-20:28:37.841485  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50061 -> 72.5.43.29:80
08/14/2024-20:36:00.059370  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50141 -> 72.5.43.29:80
08/14/2024-20:33:23.751672  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50113 -> 72.5.43.29:80
08/14/2024-20:36:20.487442  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50144 -> 72.5.43.29:80
08/14/2024-20:29:10.412623  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50066 -> 72.5.43.29:80
08/14/2024-20:33:34.097134  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50115 -> 72.5.43.29:80
08/14/2024-20:36:55.456955  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50150 -> 72.5.43.29:80
08/14/2024-20:34:00.670649  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50119 -> 72.5.43.29:80
08/14/2024-20:29:59.286157  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50075 -> 72.5.43.29:80
08/14/2024-20:36:58.979529  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50151 -> 72.5.43.29:80
08/14/2024-20:37:28.690855  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50156 -> 72.5.43.29:80
08/14/2024-20:34:05.539031  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50120 -> 72.5.43.29:80
08/14/2024-20:37:32.662883  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50157 -> 72.5.43.29:80
08/14/2024-20:31:15.294335  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50089 -> 72.5.43.29:80
08/14/2024-20:37:40.113109  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50159 -> 72.5.43.29:80
08/14/2024-20:34:32.782243  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50125 -> 72.5.43.29:80
08/14/2024-20:37:57.938693  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50162 -> 72.5.43.29:80
08/14/2024-20:31:35.638402  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50092 -> 72.5.43.29:80
08/14/2024-20:35:18.067015  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50133 -> 72.5.43.29:80
08/14/2024-20:38:07.533554  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50164 -> 72.5.43.29:80
08/14/2024-20:35:30.564967  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50135 -> 72.5.43.29:80
08/14/2024-20:32:16.684046  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50101 -> 72.5.43.29:80
08/14/2024-20:38:24.692634  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50167 -> 72.5.43.29:80
08/14/2024-20:32:24.070954  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50102 -> 72.5.43.29:80
08/14/2024-20:38:43.080513  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50170 -> 72.5.43.29:80
08/14/2024-20:35:40.430734  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50137 -> 72.5.43.29:80
08/14/2024-20:33:07.258746  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50110 -> 72.5.43.29:80
08/14/2024-20:38:47.736581  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50171 -> 72.5.43.29:80
08/14/2024-20:36:05.538168  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50142 -> 72.5.43.29:80
08/14/2024-20:33:41.058746  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50116 -> 72.5.43.29:80
08/14/2024-20:38:59.471523  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50173 -> 72.5.43.29:80
08/14/2024-20:36:37.979427  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50147 -> 72.5.43.29:80
08/14/2024-20:34:11.179430  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50121 -> 72.5.43.29:80
08/14/2024-20:36:49.312677  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50149 -> 72.5.43.29:80
08/14/2024-20:39:24.596774  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50178 -> 72.5.43.29:80
08/14/2024-20:34:28.639674  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50123 -> 72.5.43.29:80
08/14/2024-20:37:06.019736  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50152 -> 72.5.43.29:80
08/14/2024-20:39:45.178750  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50182 -> 72.5.43.29:80
08/14/2024-20:37:36.513336  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50158 -> 72.5.43.29:80
08/14/2024-20:39:50.466747  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50184 -> 72.5.43.29:80
08/14/2024-20:34:43.368272  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50127 -> 72.5.43.29:80
08/14/2024-20:38:13.492726  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50165 -> 72.5.43.29:80
08/14/2024-20:38:17.240104  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50166 -> 72.5.43.29:80
08/14/2024-20:35:01.358374  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50130 -> 72.5.43.29:80
08/14/2024-20:40:27.374669  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50192 -> 72.5.43.29:80
08/14/2024-20:39:04.115159  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50174 -> 72.5.43.29:80
08/14/2024-20:35:11.755274  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50132 -> 72.5.43.29:80
08/14/2024-20:39:15.580695  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50176 -> 72.5.43.29:80
08/14/2024-20:41:17.453384  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50202 -> 72.5.43.29:80
08/14/2024-20:35:24.151912  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50134 -> 72.5.43.29:80
08/14/2024-20:39:36.080567  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50180 -> 72.5.43.29:80
08/14/2024-20:41:38.847627  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50205 -> 72.5.43.29:80
08/14/2024-20:35:35.219166  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50136 -> 72.5.43.29:80
08/14/2024-20:36:13.680661  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50143 -> 72.5.43.29:80
08/14/2024-20:36:44.479266  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50148 -> 72.5.43.29:80
08/14/2024-20:37:15.469046  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50154 -> 72.5.43.29:80
08/14/2024-20:37:53.611911  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50161 -> 72.5.43.29:80
08/14/2024-20:40:01.800602  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50188 -> 72.5.43.29:80
08/14/2024-20:38:31.421965  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50168 -> 72.5.43.29:80
08/14/2024-20:40:20.011464  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50191 -> 72.5.43.29:80
08/14/2024-20:38:53.050867  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50172 -> 72.5.43.29:80
08/14/2024-20:40:33.901209  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50193 -> 72.5.43.29:80
08/14/2024-20:39:19.940612  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50177 -> 72.5.43.29:80
08/14/2024-20:40:51.600547  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50197 -> 72.5.43.29:80
08/14/2024-20:39:40.480622  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50181 -> 72.5.43.29:80
08/14/2024-20:41:11.681421  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50201 -> 72.5.43.29:80
08/14/2024-20:41:47.580908  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50207 -> 72.5.43.29:80
08/14/2024-20:41:52.793360  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50208 -> 72.5.43.29:80
08/14/2024-20:40:07.320676  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50189 -> 72.5.43.29:80
08/14/2024-20:40:14.281331  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50190 -> 72.5.43.29:80
08/14/2024-20:41:24.914516  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50203 -> 72.5.43.29:80
08/14/2024-20:41:58.720509  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50209 -> 72.5.43.29:80
08/14/2024-20:42:03.861855  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50210 -> 72.5.43.29:80
08/14/2024-20:42:08.575961  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50211 -> 72.5.43.29:80
08/14/2024-20:42:15.980984  [**] [1:2052557:2] ET MALWARE BadSpace/WarmCookie CnC Activity (GET) M1 [**] [Classification: A Network Trojan was detected] [Priority: 1] {TCP} 10.8.15.133:50212 -> 72.5.43.29:80
