#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2025-08-01-14-24-47
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	version	user_agent	origin	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	tags	username	password	proxied	orig_fuids	orig_filenames	orig_mime_types	resp_fuids	resp_filenames	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	string	string	count	count	count	string	count	string	set[enum]	string	string	set[string]	vector[string]	vector[string]	vector[string]	vector[string]	vector[string]	vector[string]
1723680868.478805	CG14zx2Yd6d0hnMPU8	10.8.15.133	49853	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FUL0EI1Sy47tGIxmRe	-	text/html
1723680872.853090	CX3zvYdcf6HwSpFol	10.8.15.133	49854	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FIecPl2oHSntjBqckk	-	text/html
1723680878.604245	CLuJni1CzD75KJprUe	10.8.15.133	49855	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	Fi1Tek1yjyU5d7tKvc	-	text/html
1723680886.067560	C63rTS2gGyregIP7Ue	10.8.15.133	49856	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FJxPAh1kP5DLMSQTOh	-	text/html
1723680893.807805	CbBgnp3niDCAfJm3Tf	10.8.15.133	49857	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FUoOn72fkZhKHbOBkg	-	text/html
1723680900.014338	CQvTRI3VPYK6OqZ6Rb	10.8.15.133	49859	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FKotT61GXyfQQrdtTf	-	text/html
1723680907.248656	CQcSZN2x0eVLPIcOU9	10.8.15.133	49860	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	Fz36n42IJxsmiWMc9a	-	text/html
1723680913.542763	CXfBm41PfySplPSO3f	10.8.15.133	49882	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FY3GIhAr8iYOnsLK6	-	text/html
1723680917.980065	CMSEWo4ABxddfF4zN1	10.8.15.133	49883	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FY1zON44KVnAWDrIe	-	text/html
1723680923.254494	CqH0nA4iSzoF78gdqc	10.8.15.133	49884	72.5.43.29	80	1	GET	72.5.43.29	/	-	1.1	Mozilla / 5.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.0.3705)	-	0	94	400	Bad Request	-	-	(empty)	-	-	-	-	-	-	FW1DEO1wIMFg7hWq08	-	text/html
